STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
859212,99999, 20111202,   58.7,24,   51.9,24, 9999.9, 0, 9999.9, 0,   5.7,24,   5.1,24,  11.1, 999.9,   64.4*,  55.4*, 0.00I,999.9, 100000,
859212,99999, 20111203,   60.3,24,   51.0,24, 9999.9, 0, 9999.9, 0,   6.5,24,   5.0,24,  15.9, 999.9,   71.6*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20111204,   63.5,20,   53.1,20, 9999.9, 0, 9999.9, 0,   6.3,20,   4.6,20,   9.9, 999.9,   75.2*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20111205,   60.5,22,   53.8,22, 9999.9, 0, 9999.9, 0,   6.2,22,   3.8,22,   9.9, 999.9,   66.2*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20111206,   59.0,24,   53.2,24, 9999.9, 0, 9999.9, 0,   6.8,24,   4.2,24,   8.9, 999.9,   64.4*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20111207,   61.9,15,   55.3,15, 9999.9, 0, 9999.9, 0,   6.7,15,   3.2,15,   8.9, 999.9,   68.0*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20111208,   59.5,23,   55.1,23, 9999.9, 0, 9999.9, 0,   5.3,23,   3.9,23,   9.9, 999.9,   62.6*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20111209,   60.6,21,   56.3,21, 9999.9, 0, 9999.9, 0,   4.4,21,   3.7,21,   8.0, 999.9,   64.4*,  57.2*,99.99 ,999.9, 010000,
859212,99999, 20111210,   62.4,23,   53.6,23, 9999.9, 0, 9999.9, 0,   6.6,23,   3.7,23,  11.1, 999.9,   71.6*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20111211,   63.6,23,   53.4,23, 9999.9, 0, 9999.9, 0,   6.3,23,   5.1,23,  12.0, 999.9,   75.2*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20111212,   64.5,20,   54.6,20, 9999.9, 0, 9999.9, 0,   6.2,20,   3.8,20,   9.9, 999.9,   69.8*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20111213,   60.7,22,   54.2,22, 9999.9, 0, 9999.9, 0,   6.0,22,   5.9,22,  11.1, 999.9,   68.0*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20111214,   58.1,24,   54.0,24, 9999.9, 0, 9999.9, 0,   5.1,24,   2.8,24,   6.0, 999.9,   62.6*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20111215,   60.0,23,   55.5,23, 9999.9, 0, 9999.9, 0,   5.8,23,   2.3,23,   7.0, 999.9,   62.6*,  57.2*,99.99 ,999.9, 010000,
859212,99999, 20111216,   60.6,21,   55.7,21, 9999.9, 0, 9999.9, 0,   5.5,21,   3.2,21,   7.0, 999.9,   64.4*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20111217,   62.9,21,   57.0,21, 9999.9, 0, 9999.9, 0,   6.5,21,   3.9,21,   8.9, 999.9,   68.0*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20111218,   61.9,24,   57.1,24, 9999.9, 0, 9999.9, 0,   5.6,24,   3.8,24,  11.1, 999.9,   77.0*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20111219,   64.2,22,   55.2,22, 9999.9, 0, 9999.9, 0,   6.1,22,   3.2,22,  11.1, 999.9,   73.4*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20111220,   67.1,23,   49.4,23, 9999.9, 0, 9999.9, 0,   6.2,23,   3.9,23,   9.9, 999.9,   84.2*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20111221,   67.3,22,   54.0,22, 9999.9, 0, 9999.9, 0,   6.2,22,   3.9,22,  16.9, 999.9,   78.8*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20111222,   64.0,20,   50.8,20, 9999.9, 0, 9999.9, 0,   6.2,20,   4.7,20,  18.1, 999.9,   82.4*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20111223,   63.3,22,   49.8,22, 9999.9, 0, 9999.9, 0,   6.0,22,   4.8,22,   8.9, 999.9,   73.4*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20111224,   60.8,20,   49.7,20, 9999.9, 0, 9999.9, 0,   6.2,20,   4.0,20,   9.9, 999.9,   68.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20111225,   59.7,22,   52.9,22, 9999.9, 0, 9999.9, 0,   5.8,22,   4.5,22,  11.1, 999.9,   71.6*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20111226,   62.4,23,   54.4,23, 9999.9, 0, 9999.9, 0,   5.9,21,   3.2,23,   9.9, 999.9,   71.6*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20111227,   60.1,23,   54.7,23, 9999.9, 0, 9999.9, 0,   5.3,23,   4.0,23,   9.9, 999.9,   66.2*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20111228,   61.8,24,   56.3,24, 9999.9, 0, 9999.9, 0,   4.7,24,   3.2,24,  13.0, 999.9,   68.0*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20111229,   60.2,24,   56.7,24, 9999.9, 0, 9999.9, 0,   5.0,24,   4.3,24,  11.1, 999.9,   66.2*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20111230,   60.1,22,   56.4,22, 9999.9, 0, 9999.9, 0,   4.8,22,   4.4,22,  11.1, 999.9,   66.2*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20111231,   60.3,23,   55.9,23, 9999.9, 0, 9999.9, 0,   5.5,23,   3.6,23,  11.1, 999.9,   68.0*,  53.6*,99.99 ,999.9, 110000,
859212,99999, 20120101,   62.1,22,   55.6,22, 9999.9, 0, 9999.9, 0,   5.7,22,   3.1,22,   9.9, 999.9,   69.8*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20120102,   64.7,19,   58.4,19, 9999.9, 0, 9999.9, 0,   5.5,19,   4.4,18,  11.1, 999.9,   71.6*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20120103,   62.5,24,   58.3,24, 9999.9, 0, 9999.9, 0,   4.7,24,   3.5,24,  12.0, 999.9,   69.8*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20120104,   63.4,24,   58.0,24, 9999.9, 0, 9999.9, 0,   5.5,24,   5.0,24,  15.0, 999.9,   69.8*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20120105,   63.2,22,   58.1,22, 9999.9, 0, 9999.9, 0,   6.5,22,   5.5,22,  11.1, 999.9,   68.0*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20120106,   62.8,22,   58.1,22, 9999.9, 0, 9999.9, 0,   5.4,22,   4.7,22,   8.9, 999.9,   68.0*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20120107,   63.9,24,   57.5,24, 9999.9, 0, 9999.9, 0,   6.5,22,   3.3,24,  12.0, 999.9,   73.4*,  57.2*, 0.00I,999.9, 000000,
